t0;prepTimeComp;MINcomp;Capacity;prepSignal;Message
10670;10670;0;4;277;Обработка в ЭВМ
10680;10670;0;4;277;Обработка в ЭВМ
10690;10670;0;4;277;Обработка в канале
10690;10670;0;4;277;Обработка в ЭВМ
10700;10670;0;4;277;Прием сигнала
10700;10670;0;4;277;Обработка в ЭВМ
10710;10670;0;4;277;Обработка в канале
10710;10710;0;3;278;Обработка в ЭВМ
10720;10710;0;3;278;Прием сигнала
10720;10710;0;4;278;Обработка в ЭВМ
10730;10710;0;4;278;Прием сигнала
10730;10710;0;4;278;Обработка в канале
10730;10710;0;5;278;Обработка в ЭВМ
10740;10710;0;5;278;Прием сигнала
10740;10710;0;5;278;Обработка в канале
10740;10740;0;4;279;Обработка в ЭВМ
10750;10740;0;4;279;Прием сигнала
10750;10740;0;4;279;Обработка в канале
10750;10740;0;4;279;Обработка в ЭВМ
10760;10740;0;4;279;Прием сигнала
10760;10740;0;5;279;Обработка в ЭВМ
10770;10740;0;5;279;Обработка в канале
10770;10740;0;5;279;Обработка в ЭВМ
10780;10740;0;5;279;Прием сигнала
10780;10740;0;5;279;Обработка в канале
10780;10780;0;4;280;Обработка в ЭВМ
10790;10780;0;4;280;Прием сигнала
10790;10780;0;4;280;Обработка в ЭВМ
10800;10780;0;4;280;Прием сигнала
10800;10780;0;4;280;Обработка в канале
10800;10780;0;4;280;Обработка в ЭВМ
10810;10780;0;4;280;Прием сигнала
10810;10780;0;4;280;Обработка в канале
10810;10780;0;4;280;Обработка в ЭВМ
10820;10780;0;4;280;Прием сигнала
10820;10780;0;4;280;Обработка в канале
10820;10820;0;3;281;Обработка в ЭВМ
10830;10820;0;3;281;Обработка в канале
10830;10820;0;4;281;Обработка в ЭВМ
10840;10820;0;4;281;Обработка в канале
10840;10820;0;4;281;Обработка в ЭВМ
10850;10820;0;4;281;Прием сигнала
10850;10850;0;3;282;Обработка в ЭВМ
10860;10850;0;3;282;Обработка в канале
10860;10850;0;4;282;Обработка в ЭВМ
10870;10850;0;4;282;Прием сигнала
10870;10850;0;4;282;Обработка в канале
10870;10850;0;5;282;Обработка в ЭВМ
10880;10850;0;5;282;Обработка в канале
10880;10850;0;5;282;Обработка в ЭВМ
10890;10850;0;5;282;Прием сигнала
10890;10890;0;4;283;Обработка в ЭВМ
10900;10890;0;4;283;Обработка в канале
10900;10890;0;5;283;Обработка в ЭВМ
10910;10890;0;5;283;Прием сигнала
10910;10890;0;5;283;Обработка в ЭВМ
10920;10890;0;5;283;Прием сигнала
10920;10890;0;5;283;Обработка в канале
10920;10890;0;5;283;Обработка в ЭВМ
10930;10890;0;5;283;Обработка в канале
10930;10930;0;4;284;Обработка в ЭВМ
10940;10930;0;4;284;Прием сигнала
10940;10930;0;4;284;Обработка в канале
10940;10930;0;4;284;Обработка в ЭВМ
10950;10930;0;4;284;Прием сигнала
10950;10930;0;4;284;Обработка в ЭВМ
10960;10930;0;4;284;Прием сигнала
10960;10930;0;4;284;Обработка в канале
10960;10960;0;3;285;Обработка в ЭВМ
10970;10960;0;3;285;Прием сигнала
10970;10960;0;3;285;Обработка в ЭВМ
10980;10960;0;3;285;Обработка в канале
10980;10960;0;4;285;Обработка в ЭВМ
10990;10960;0;4;285;Прием сигнала
10990;10960;0;4;285;Обработка в ЭВМ
11000;10960;0;4;285;Обработка в канале
11000;11000;0;3;286;Обработка в ЭВМ
11010;11000;0;3;286;Прием сигнала
11010;11000;0;3;286;Обработка в ЭВМ
11020;11000;0;3;286;Обработка в канале
11020;11000;0;3;286;Обработка в ЭВМ
11030;11000;0;4;286;Обработка в ЭВМ
11040;11000;0;4;286;Прием сигнала
11040;11000;0;4;286;Обработка в канале
11040;11040;0;3;287;Обработка в ЭВМ
11050;11040;0;3;287;Прием сигнала
11050;11040;0;3;287;Обработка в канале
11050;11040;0;4;287;Обработка в ЭВМ
11060;11040;0;4;287;Обработка в канале
11060;11040;0;4;287;Обработка в ЭВМ
11070;11040;0;4;287;Прием сигнала
11070;11040;0;4;287;Обработка в канале
11070;11040;0;5;287;Обработка в ЭВМ
11080;11040;0;5;287;Прием сигнала
11080;11040;0;5;287;Обработка в канале
11080;11080;0;4;288;Обработка в ЭВМ
11090;11080;0;4;288;Прием сигнала
11090;11080;0;4;288;Обработка в канале
11090;11080;0;4;288;Обработка в ЭВМ
11100;11080;0;4;288;Обработка в ЭВМ
11110;11080;0;4;288;Прием сигнала
11110;11080;0;4;288;Обработка в канале
11110;11080;0;4;288;Обработка в ЭВМ
11120;11080;0;4;288;Прием сигнала
11120;11120;0;3;289;Обработка в ЭВМ
11130;11120;0;3;289;Обработка в канале
11130;11120;0;4;289;Обработка в ЭВМ
11140;11120;0;4;289;Обработка в ЭВМ
11150;11120;0;4;289;Прием сигнала
11150;11120;0;4;289;Обработка в канале
11150;11120;0;5;289;Обработка в ЭВМ
11160;11120;0;5;289;Обработка в канале
11160;11160;0;4;290;Обработка в ЭВМ
11170;11160;0;4;290;Прием сигнала
11170;11160;0;4;290;Обработка в ЭВМ
11180;11160;0;4;290;Обработка в канале
11180;11160;0;4;290;Обработка в ЭВМ
11190;11160;0;4;290;Прием сигнала
11190;11160;0;4;290;Обработка в канале
11190;11160;0;5;290;Обработка в ЭВМ
11200;11160;0;5;290;Прием сигнала
11200;11200;0;4;291;Обработка в ЭВМ
11210;11200;0;4;291;Прием сигнала
11210;11200;0;4;291;Обработка в канале
11210;11200;0;4;291;Обработка в ЭВМ
11220;11200;0;4;291;Обработка в канале
11220;11200;0;4;291;Обработка в ЭВМ
11230;11200;0;4;291;Прием сигнала
11230;11200;0;4;291;Обработка в канале
11230;11230;0;3;292;Обработка в ЭВМ
11240;11230;0;3;292;Обработка в канале
11240;11230;0;4;292;Обработка в ЭВМ
11250;11230;0;4;292;Прием сигнала
11250;11230;0;4;292;Обработка в ЭВМ
11260;11230;0;4;292;Обработка в канале
11260;11230;0;5;292;Обработка в ЭВМ
11270;11230;0;5;292;Прием сигнала
11270;11270;0;4;293;Обработка в ЭВМ
11280;11270;0;4;293;Прием сигнала
11280;11270;0;4;293;Обработка в канале
11280;11270;0;4;293;Обработка в ЭВМ
11290;11270;0;4;293;Обработка в канале
11290;11270;0;5;293;Обработка в ЭВМ
11300;11270;0;5;293;Прием сигнала
11300;11270;0;5;293;Обработка в канале
11300;11270;0;5;293;Обработка в ЭВМ
11310;11270;0;5;293;Прием сигнала
11310;11310;0;4;294;Обработка в ЭВМ
11320;11310;0;4;294;Обработка в канале
11320;11310;0;4;294;Обработка в ЭВМ
11330;11310;0;4;294;Прием сигнала
11330;11310;0;4;294;Обработка в канале
11330;11310;0;4;294;Обработка в ЭВМ
11340;11310;0;4;294;Обработка в канале
11340;11310;0;4;294;Обработка в ЭВМ
11350;11310;0;4;294;Прием сигнала
11350;11350;0;3;295;Обработка в ЭВМ
11360;11350;0;3;295;Прием сигнала
11360;11350;0;3;295;Обработка в канале
11360;11350;0;4;295;Обработка в ЭВМ
11370;11350;0;4;295;Прием сигнала
11370;11350;0;4;295;Обработка в ЭВМ
11380;11350;0;4;295;Обработка в канале
11380;11350;0;4;295;Обработка в ЭВМ
11390;11350;0;4;295;Прием сигнала
11390;11390;0;3;296;Обработка в ЭВМ
11400;11390;0;3;296;Прием сигнала
11400;11390;0;3;296;Обработка в канале
11400;11390;0;4;296;Обработка в ЭВМ
11410;11390;0;4;296;Прием сигнала
11410;11390;0;4;296;Обработка в канале
11410;11390;0;4;296;Обработка в ЭВМ
11420;11420;0;3;297;Обработка в ЭВМ
11430;11420;0;3;297;Прием сигнала
11430;11420;0;3;297;Обработка в канале
11430;11420;0;4;297;Обработка в ЭВМ
11440;11420;0;4;297;Прием сигнала
11440;11420;0;4;297;Обработка в канале
11440;11420;0;5;297;Обработка в ЭВМ
11450;11420;0;5;297;Обработка в ЭВМ
11460;11420;0;5;297;Прием сигнала
11460;11420;0;5;297;Обработка в канале
11460;11460;0;4;298;Обработка в ЭВМ
11470;11460;0;4;298;Прием сигнала
11470;11460;0;5;298;Обработка в ЭВМ
11480;11460;0;5;298;Прием сигнала
11480;11460;0;5;298;Обработка в канале
11480;11460;0;5;298;Обработка в ЭВМ
11490;11460;0;5;298;Обработка в канале
11490;11460;0;5;298;Обработка в ЭВМ
11500;11460;0;5;298;Прием сигнала
11500;11460;0;5;298;Обработка в канале
11500;11500;0;4;299;Обработка в ЭВМ
11510;11500;0;4;299;Обработка в канале
11510;11500;0;4;299;Обработка в ЭВМ
11520;11500;0;4;299;Прием сигнала
11520;11500;0;4;299;Обработка в ЭВМ
11530;11500;0;4;299;Прием сигнала
11530;11500;0;4;299;Обработка в канале
11530;11500;0;4;299;Обработка в ЭВМ
11540;11500;0;4;299;Прием сигнала
11540;11540;0;3;300;Обработка в ЭВМ
11550;11540;0;3;300;Прием сигнала
11550;11540;0;3;300;Обработка в канале
11550;11540;0;4;300;Обработка в ЭВМ
11560;11540;0;4;300;Прием сигнала
11560;11540;0;5;300;Обработка в ЭВМ
11570;11540;0;5;300;Прием сигнала
11570;11540;0;5;300;Обработка в канале
11570;11570;0;4;301;Обработка в ЭВМ
11580;11570;0;5;301;Обработка в ЭВМ
11590;11570;0;5;301;Прием сигнала
11590;11570;0;5;301;Обработка в канале
11590;11570;0;5;301;Обработка в ЭВМ
11600;11570;0;5;301;Прием сигнала
11600;11570;0;5;301;Обработка в канале
11600;11570;0;5;301;Обработка в ЭВМ
11610;11570;0;5;301;Обработка в канале
11610;11610;0;4;302;Обработка в ЭВМ
11620;11610;0;4;302;Обработка в ЭВМ
11630;11610;0;4;302;Прием сигнала
11630;11610;0;4;302;Обработка в канале
11630;11610;0;4;302;Обработка в ЭВМ
11640;11610;0;4;302;Прием сигнала
11640;11610;0;4;302;Обработка в канале
11640;11610;0;4;302;Обработка в ЭВМ
11650;11650;0;3;303;Обработка в ЭВМ
11660;11650;0;3;303;Прием сигнала
11660;11650;0;3;303;Обработка в канале
11660;11650;0;4;303;Обработка в ЭВМ
11670;11650;0;5;303;Обработка в ЭВМ
11680;11650;0;5;303;Прием сигнала
11680;11650;0;5;303;Обработка в канале
11680;11650;0;5;303;Обработка в ЭВМ
11690;11690;0;4;304;Обработка в ЭВМ
11700;11690;0;4;304;Прием сигнала
11700;11690;0;4;304;Обработка в канале
11700;11690;0;4;304;Обработка в ЭВМ
11710;11690;0;4;304;Прием сигнала
11710;11690;0;4;304;Обработка в ЭВМ
11720;11690;0;4;304;Обработка в канале
11720;11690;0;4;304;Обработка в ЭВМ
11730;11690;0;4;304;Прием сигнала
11730;11690;0;4;304;Обработка в канале
11730;11730;0;3;305;Обработка в ЭВМ
11740;11730;0;3;305;Прием сигнала
11740;11730;0;4;305;Обработка в ЭВМ
11750;11730;0;4;305;Прием сигнала
11750;11730;0;4;305;Обработка в канале
11750;11730;0;4;305;Обработка в ЭВМ
11760;11730;0;4;305;Обработка в канале
11760;11760;0;3;306;Обработка в ЭВМ
11770;11760;0;3;306;Прием сигнала
11770;11760;0;4;306;Обработка в ЭВМ
11780;11760;0;4;306;Прием сигнала
11780;11760;0;4;306;Обработка в канале
11780;11760;0;4;306;Обработка в ЭВМ
11790;11760;0;4;306;Прием сигнала
11790;11760;0;4;306;Обработка в канале
11790;11760;0;4;306;Обработка в ЭВМ
11800;11800;0;3;307;Обработка в ЭВМ
11810;11800;0;3;307;Прием сигнала
11810;11800;0;3;307;Обработка в канале
11810;11800;0;3;307;Обработка в ЭВМ
11820;11800;0;3;307;Прием сигнала
11820;11800;0;4;307;Обработка в ЭВМ
11830;11800;0;4;307;Обработка в канале
11830;11800;0;4;307;Обработка в ЭВМ
11840;11800;0;4;307;Прием сигнала
11840;11800;0;4;307;Обработка в канале
11840;11840;0;3;308;Обработка в ЭВМ
11850;11840;0;4;308;Обработка в ЭВМ
11860;11840;0;4;308;Прием сигнала
11860;11840;0;4;308;Обработка в канале
11860;11840;0;4;308;Обработка в ЭВМ
11870;11840;0;4;308;Прием сигнала
11870;11840;0;4;308;Обработка в ЭВМ
11880;11840;0;4;308;Прием сигнала
11880;11840;0;4;308;Обработка в канале
11880;11880;0;3;309;Обработка в ЭВМ
